Prov,Dist_MDB,OrgUnitType,OrgUnit5,date_updated_day,date_updated_month,date_updated_year,source,source_name,copyright
,,,ec Life East London Private Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Life St Dominic's Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Life St James Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Life St Mark's Clinic Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec NHN East London Eye Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,Provincial Tertiary Hospital,ec Frere Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,Regional Hospital,ec Cecilia Makiwane Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,Satellite Clinic,ec Collondale Satellite Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Westbank Nursery School Satellite Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,Specialised Chronic Hospital,ec Newhaven Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,Specialised TB Hospital,ec Fort Grey TB Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Nkqubela Hospital,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,DC10,Clinic,ec AD Keet Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Addo Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Aeroville Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Albany Road Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Alexandria Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Alicedale Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Andrieskraal Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Anglo African Street Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Asherville Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Bathurst Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Baviaans Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Beatrice Ngwentle Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Bergsig Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Bhongweni Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Brug Straat Clinic (Jansenville),6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Clarkson Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Gracey Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Grahamstown FP Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Horseshoe Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Humansdorp Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Imizamo Yetho Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Joza Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kareedouw Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kenton-On-Sea Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kirkwood Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Krakeel Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kroonvale Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kruisfontein Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kwa-Nonqubela Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kwa-Nonzwakazi Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kwazamukucinga Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Kwazenzele Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Loerie Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
,,,ec Lotusville Clinic,6,2,2018,http://www.health.gov.za/index.php/2014-03-17-09-09-38/reports/category/424-reports-2017?download=2652:district-health-barometer-info-2016-2017-06-feb-2018,South African Department of Health,South African Department of Health
