admin1_abb,admin2_abb,admin2_name,type,fac_name,admin1_name
EC,DC12,Amathole,Clinic,Gwadu Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Gxulu Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Gxwederha Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Hamburg Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Healdtown Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Hebe-Hebe Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Highview Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Hillside Clinic (Nkonkobe),Eastern Cape
EC,DC12,Amathole,Clinic,Hobeni Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Horton Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ibika Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Idutywa Nqabara Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Jaji Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Jama Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Jingqi Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Kati-Kati Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Keti Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Khuze Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Kolomana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Komga Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Komga Rural Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Komga Town Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Kotana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Kotyana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ku Bengu Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Kubusi Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Kwa-Mkholoza Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Lenye Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Lota Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Lower Regu Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Lower Zingcuka Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Lulama Kama Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Macibe Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mahasana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Masele Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Masincedane Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Matomela Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Melani Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Melitafa Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mgcwe Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mgwalana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mgwali Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mnyibashe Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mooiplaas Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mpame Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mpozolo Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mpukane Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mqambeli Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mqhele Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Msendo Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Msobomvu Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mtombe Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mtyholo Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mxalanga Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mxhelo Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Mzamomhle Clinic (Bedford),Eastern Cape
EC,DC12,Amathole,Clinic,Ncizele Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ndabakazi Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ndwayana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Newtown Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ngqusi Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ngqwele Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nier Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Njwaxa Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nkanya Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nomakhwezi Makhenyane Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nompumelelo Gateway Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Norah Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nozuko Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nqabara Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nqabeni Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nqadu Clinic (Mbhashe),Eastern Cape
EC,DC12,Amathole,Clinic,Nqancule Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ntaba ka Ndoda Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ntseshe Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Ntsitho Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Nyhwara Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Peddie Extension Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Perksdale Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Philani Clinic (King William's Town),Eastern Cape
EC,DC12,Amathole,Clinic,Pikholi Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Punzana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Qeto Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Qibira Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Qina Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Qolora-By-Sea Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Qwaninga Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Qwiliqwili Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Rabula Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Robert Mbelekana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Rwarwa Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Seymour Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Sheshegu Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Soga Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Soto Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Springs Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,SS Gida Gateway Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,St Matthew's Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Stutterheim Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Sundwana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Tafalofefe Gateway Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Taleni Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Tamara Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Tanga Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Thozamile Madakana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Tutura Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Twecu Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Tyali Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Tyata Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Tyutyu Village Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Upper Ncera Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Victoria Gateway Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Vukukhanye Gateway Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,War Memorial Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Wartburg Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Washington Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Wesley Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Zalara Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Zazulwana Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Zigodlo Clinic,Eastern Cape
EC,DC12,Amathole,Clinic,Zihlahleni Clinic,Eastern Cape
EC,DC12,Amathole,Community Health Centre,Idutywa Village CHC,Eastern Cape
EC,DC12,Amathole,Community Health Centre,Middledrift CHC,Eastern Cape
EC,DC12,Amathole,Community Health Centre,Nqamakwe CHC,Eastern Cape
EC,DC12,Amathole,Community Health Centre,Willowvale CHC,Eastern Cape
EC,DC12,Amathole,Community Health Centre,Xhora CHC,Eastern Cape
EC,DC12,Amathole,Correctional Centre,Butterworth Correctional Centre,Eastern Cape
EC,DC12,Amathole,Correctional Centre,Fort Beaufort Correctional Centre,Eastern Cape
EC,DC12,Amathole,Correctional Centre,Idutywa Correctional Centre,Eastern Cape
EC,DC12,Amathole,Correctional Centre,Middledrift Correctional Centre,Eastern Cape
EC,DC12,Amathole,Correctional Centre,Nqamakwe Correctional Centre,Eastern Cape
EC,DC12,Amathole,Correctional Centre,Stutterheim Correctional Centre,Eastern Cape
EC,DC12,Amathole,District Hospital,Adelaide Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Bedford Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Butterworth Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Cathcart Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Fort Beaufort Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Komga Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Madwaleni Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Nompumelelo (Peddie) Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,SS Gida Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Stutterheim Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Tafalofefe Hospital,Eastern Cape
EC,DC12,Amathole,District Hospital,Victoria Hospital,Eastern Cape
EC,DC12,Amathole,EHS LG Service,Amahlathi Local Municipality - LG EHS,Eastern Cape
EC,DC12,Amathole,EHS LG Service,Great Kei Local Municipality - LG EHS,Eastern Cape
EC,DC12,Amathole,EHS LG Service,Mbhashe Local Municipality - LG EHS,Eastern Cape
EC,DC12,Amathole,EHS LG Service,Mnquma Local Municipality - LG EHS,Eastern Cape
EC,DC12,Amathole,EHS LG Service,Ngqushwa Local Municipality - LG EHS,Eastern Cape
EC,DC12,Amathole,EHS LG Service,Nkonkobe Local Municipality - LG EHS,Eastern Cape
EC,DC12,Amathole,EHS LG Service,Nxuba Local Municipality - LG EHS,Eastern Cape
EC,DC12,Amathole,EHS Prov Service,Amahlathi Health sub-District - Prov EHS,Eastern Cape
EC,DC12,Amathole,EHS Prov Service,Mbhashe Health sub-District - Prov EHS,Eastern Cape
EC,DC12,Amathole,EHS Prov Service,Mnquma Health sub-District - Prov EHS,Eastern Cape
EC,DC12,Amathole,EHS Prov Service,Nkonkobe Health sub-District - Prov EHS,Eastern Cape
EC,DC12,Amathole,EMS Station,Adelaide EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Bedford EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Butterworth EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Cathcart EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Fort Beaufort EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Keiskammahoek EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Komga EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Peddie EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Stutterheim EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Victoria EMS Station,Eastern Cape
EC,DC12,Amathole,EMS Station,Willowvale EMS Station,Eastern Cape
EC,DC12,Amathole,Mobile Service,Adelaide Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Adelaide Mobile 2,Eastern Cape
EC,DC12,Amathole,Mobile Service,Balfour Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Bedford Mobile 1 (Nkonkobe),Eastern Cape
EC,DC12,Amathole,Mobile Service,Bhisho Ethembeni Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Bolo Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Butterworth Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Cathcart Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Cathcart Mobile 2,Eastern Cape
EC,DC12,Amathole,Mobile Service,Dohne Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Fort Beaufort Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Idutywa Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Idutywa Mobile 2,Eastern Cape
EC,DC12,Amathole,Mobile Service,Keiskammahoek Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,King William's Town Rural Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Middledrift Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Middledrift Mobile 2,Eastern Cape
EC,DC12,Amathole,Mobile Service,Nqamakwe Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Peddie Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Peddie Mobile 2,Eastern Cape
EC,DC12,Amathole,Mobile Service,Peddie Mobile 3,Eastern Cape
EC,DC12,Amathole,Mobile Service,Seymour Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Tafalofefe Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Tsomo Mobile 1 (Amahlathi),Eastern Cape
EC,DC12,Amathole,Mobile Service,War Memorial Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,War Memorial Mobile 2,Eastern Cape
EC,DC12,Amathole,Mobile Service,Willowvale Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Willowvale Mobile 2,Eastern Cape
EC,DC12,Amathole,Mobile Service,Xhora Mobile 1,Eastern Cape
EC,DC12,Amathole,Mobile Service,Xhora Mobile 2,Eastern Cape
EC,DC12,Amathole,Non-medical Site,WSU Butterworth Campus Non-medical Site,Eastern Cape
EC,DC12,Amathole,Specialised Psychiatric Hospital,Tower Hospital,Eastern Cape
EC,DC12,Amathole,Specialised TB Hospital,Winterberg TB Hospital,Eastern Cape
EC,DC13,C Hani,Clinic,Agnes Rest Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,All Saints Gateway Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Askeaton Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Bacclesfarm Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Banzi Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Baroda Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Beestekraal Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Bengu Clinic (Emalahleni),Eastern Cape
EC,DC13,C Hani,Clinic,Bilatye Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Bokleni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Bolotwa Clinic (Confimvaba),Eastern Cape
EC,DC13,C Hani,Clinic,Boomplaas Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Cimezile Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Clarkebury Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Cradock Gateway Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Cwecweni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Didimana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Dordrecht Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ekuphumleni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Elliot Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Elucwecwe Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Eluhewini Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Eluxolweni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Engojini Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ezibeleni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Fish River Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Fransbury Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Gardens Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Gqaga Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Gqogqora Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Guba Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Gubenxa Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Gwatyu Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Hackney Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Haytor Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,High Street Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Hlala Uphilile Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Hofmeyer Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Hukuwa Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ilinge Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Isikhoba Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Kamastone Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,KB Siswana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Kleinbulhoek Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Kwanonzame New Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Kwanonzame Old Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Lahlangubo Clinic (Ngcobo),Eastern Cape
EC,DC13,C Hani,Clinic,Lahlangubo Clinic (Queenstown),Eastern Cape
EC,DC13,C Hani,Clinic,Lanti Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Lesseyton Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Lingelihle Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Lizo Ngcana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Lower Mncuncuzo Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Lower Seplan Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Lubisi Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Luthuli Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Machibini Clinic (Queenstown),Eastern Cape
EC,DC13,C Hani,Clinic,Machubeni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Magwala Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mahlubini Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Manzana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Manzimahle Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Maqashu Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Masakhe Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Matyantya Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mawusheni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mbulukweza Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mcambalala Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mcewula Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mdanjelwa Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mgudu Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mhlanga Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mhlopekazi Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mhlwazi Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Michausdal Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Middelburg Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Midros Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mitford Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mjanyana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mkapusi Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mnyolo Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Molteno Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mount Arthur Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Mtingwevu Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ncedolwethu Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Nceduluntu Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ncora Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ndonga Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,New Rest Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ngceza Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ngqwaru Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ngxabangu Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Nkwenkwana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Nomonde Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Nompumelelo Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Nququ Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ntshingeni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Ntsimba Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Nyalasa Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Oxton Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Parkvale Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Philani Clinic (Cradock),Eastern Cape
EC,DC13,C Hani,Clinic,Philani Clinic (Emalahleni),Eastern Cape
EC,DC13,C Hani,Clinic,Philani Clinic (Queenstown),Eastern Cape
EC,DC13,C Hani,Clinic,Plumstead Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Pricesdale Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Qamata Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Qebe Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Qhiba Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Qitsi Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Qombolo Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Qoqodala Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Queen Nonesi Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Qumanco Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Qumanco J Tribal Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Rocklands Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Rodana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Rwantsana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Sabalele Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Sada Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Shiloh Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Sifonondile Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Sinqumeni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Springrove Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,St Mark's Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Sterkstroom Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Swartwater Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tarkastad Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tembelihle Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tentergate Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Thembalethu Clinic (Sakhisizwe),Eastern Cape
EC,DC13,C Hani,Clinic,Tora Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tsakana Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tsembeyi Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tsengiwe Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tsitsikamma Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tsomo Village Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Tylden Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Upper Lafuta Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Upper Mncuncuzo Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Vaalbank Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Xonxa Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Xume Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Yonda Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Zabasa Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Zadungeni Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Zingquthu Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Zola Clinic,Eastern Cape
EC,DC13,C Hani,Clinic,Zweledinga Clinic,Eastern Cape
EC,DC13,C Hani,Community Health Centre,Kuyasa CHC,Eastern Cape
EC,DC13,C Hani,Community Health Centre,Ngcobo CHC,Eastern Cape
EC,DC13,C Hani,Community Health Centre,Ngonyama CHC,Eastern Cape
EC,DC13,C Hani,Community Health Centre,Nomzamo CHC,Eastern Cape
EC,DC13,C Hani,Community Health Centre,Thornhill CHC,Eastern Cape
EC,DC13,C Hani,Community Health Centre,Whittlesea CHC,Eastern Cape
EC,DC13,C Hani,Community Health Centre,Zwelakhe Dalasile CHC,Eastern Cape
EC,DC13,C Hani,Correctional Centre,Cofimvaba Correctional Centre,Eastern Cape
EC,DC13,C Hani,Correctional Centre,Cradock Correctional Centre,Eastern Cape
EC,DC13,C Hani,Correctional Centre,Dordrecht Correctional Centre,Eastern Cape
EC,DC13,C Hani,Correctional Centre,Middelburg Correctional Centre,Eastern Cape
EC,DC13,C Hani,Correctional Centre,Ngcobo Correctional Centre,Eastern Cape
EC,DC13,C Hani,Correctional Centre,Sada Correctional Centre,Eastern Cape
EC,DC13,C Hani,Crisis Centre,Cradock Crisis Centre,Eastern Cape
EC,DC13,C Hani,Crisis Centre,Ethembeni Crisis Centre,Eastern Cape
EC,DC13,C Hani,District Hospital,All Saints Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Cala Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Cofimvaba Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Cradock Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Dordrecht Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Elliot Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Glen Grey Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Hewu Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Indwe Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Martje Venter (Tarkastad) Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Mjanyana Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Molteno Hospital,Eastern Cape
EC,DC13,C Hani,District Hospital,Sterkstroom Hospital,Eastern Cape
